rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
1;61;3.89;25/02/2015;20/03/2015;sp;são paulo;santa gertrudes;3546702;24272;www.santagertrudes.sp.gov.br;www.santagertrudes.sp.gov.br/sic-servico-de-informacao-ao-cidadao/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;não;0;sim;sim;sim;sim;500;não;não;não;não;0;1400;1400;3.89
1;61;3.89;04/02/2015;16/03/2015;sc;santa catarina;orleans;4211702;22311;http://www.orleans.sc.gov.br;http://orleans.sc.gov.br/2013/index.php?option=com_content&view=article&id=164&Itemid=792;sim;100;sim;150;decreto;3510;04/03/2013;sim;200;sim;150;sim;100;sim;200;900;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;500;1400;3.89
1;65;3.61;01/04/2015;24/04/2015;pi;piauí;teresina;2211001;840600;http://www.teresina.pi.gov.br/;http://www.portalpmt.teresina.pi.gov.br/faleconosco;não;0;sim;150;decreto;14605;12/12/2014;sim;200;sim;150;não;0;sim;200;700;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;não;0;não;sim;não;não;100;não;não;não;não;0;600;1300;3.61
1;66;3.47;20/01/2015;05/03/2015;mt;mato grosso;campinápolis;5102603;14971;www.campinapolis.mt.gov.br;http://sic.tce.mt.gov.br/home/index/id_entidade/124;sim;100;sim;150;lei;1068;26/12/2013;sim;200;não;0;sim;100;sim;200;750;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;500;1250;3.47
1;67;3.33;12/02/2015;16/03/2015;pe;pernambuco;santa filomena;2612554;14076;http://santafilomena.pe.gov.br/portal/;http://santafilomena.altdigital.com.br/index.php?option=com_hoduma&view=cpanel&Itemid=159;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1200;1200;3.33
1;67;3.33;11/02/2015;17/03/2015;ce;ceará;carnaubal;2303402;17374;http://www.carnaubal.ce.gov.br/site/;http://www.carnaubal.ce.gov.br/acesso-a-informacao/index.php/sic;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1200;1200;3.33
1;67;3.33;14/01/2015;10/03/2015;sp;são paulo;casa branca;3510807;29739;www.casabranca.sp.gov.br;sistema.casabranca.sp.gov.br:2020/dbSic/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1200;1200;3.33
1;70;3.06;13/01/2015;17/03/2015;rs;rio grande do sul;santo expedito do sul;4317954;2494;http://www.santoexpeditodosul.rs.gov.br/;http://sistema.slah.com.br/portal.santoexpeditodosul-rs/SIC.aspx;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1100;1100;3.06
1;70;3.06;26/01/2015;17/03/2015;mg;minas gerais;monte santo de minas;3143203;21897;http://www.montesantodeminas.mg.gov.br/;Site fora do ar;sim;100;sim;150;decreto;956;25/01/2013;não;0;sim;150;sim;100;sim;200;700;sim;200;sim;100;não;0;sim;100;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;400;1100;3.06
1;72;2.78;24/02/2015;19/03/2015;mg;minas gerais;alvarenga;3102209;4343;http://www.alvarenga.mg.gov.br/;http://www.alvarenga.mg.gov.br/consultas/sic-servico-de-informacao-ao-cidadao;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;20/01/2015;05/03/2015;mt;mato grosso;cotriguaçu;5103379;17209;www.cotriguacu.mt.gov.br;http://www.cotriguacu.mt.gov.br/Ouvidoria;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;não;0;sim;100;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;21/01/2015;16/03/2015;pb;paraíba;manaíra;2509008;11037;http://www.manaira.pb.gov.br/;http://docs.google.com/forms/d/1g4gACTH-z-C86JwK-;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;20/01/2015;16/03/2015;pb;paraíba;desterro;2505402;8225;http://desterro.pb.gov.br/site/;http://desterro.pb.gov.br/site/transparencia-teste/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;20/01/2015;16/03/2015;pb;paraíba;dona inês;2505709;10495;http://www.pmdonaines.pb.gov.br/;http://www.pmdonaines.pb.gov.br/transpar%C3%Aancia/e-sic/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;29/01/2015;12/03/2015;sc;santa catarina;bocaina do sul;4202438;3408;http://www.bocaina.sc.gov.br/;http://lai.fecam.org.br/bocainadosul/index/consultar-solicitacao;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;29/01/2015;12/03/2015;sc;santa catarina;bom retiro;4202602;9498;http://www.bomretiro.sc.gov.br/;http://www.bomretiro.sc.gov.br/cms/link/link-cabecalho/codMapaItem/15709;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;20/01/2015;17/03/2015;rs;rio grande do sul;gentil;4308854;1714;www.pmgentil.com.br;http://189.14.227.220/transparencia;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;14/01/2015;11/03/2015;sp;são paulo;cerqueira césar;3511409;18909;www.erqueiracesar.sp.gov.br;http://www.cerqueiracesar.sp.gov.br/index.php?option=com_content&view=article&id=345:sic&catid=105:sic&Itemid=351;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;03/02/2015;16/03/2015;sc;santa catarina;paial;4211876;1668;http://www.paial.sc.gov.br/;http://lai.fecam.org.br/paial/index/consultar-solicitacao;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;06/02/2015;16/03/2015;sc;santa catarina;tunápolis;4218756;4644;http://www.tunapolis.sc.gov.br/;http://lai.fecam.org.br/tunapolis/index/consultar-solicitacao;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;04/02/2015;12/03/2015;sc;santa catarina;campo belo do sul;4203402;7358;http://www.campobelodosul.sc.gov.br/;http://lai.campobelodosul.sc.gov.br/index/consultar-solicitacao;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;05/02/2015;16/03/2015;sc;santa catarina;lindóia do sul;4209854;4659;http://www.lindoiadosul.sc.gov.br/;http://lai.fecam.org.br/lindoiadosul;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;19/02/2015;18/03/2015;sp;são paulo;nipoã;3532702;4753;www.nipoa.sp.gov.br;http://acessoainformacao.newscom.inf.br/Default.aspx?IDEnt=46;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;19/02/2015;18/03/2015;sp;são paulo;paranapanema;3535804;19164;www.paranapanema.sp.gov.br;http://www.paranapanema.transparencia.inf.br/?page_id=12595;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;72;2.78;14/01/2015;11/03/2015;sp;são paulo;floreal;3515905;3027;www.floreal.sp.gov.br;http://acessoainformacao.newscom.inf.br/Logar.aspx?IDEnt=45;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;1000;1000;2.78
1;88;2.5;11/02/2015;26/03/2015;sp;são paulo;ipiguá;3521150;4941;http://www.ipigua.sp.gov.br/;http://www.ipigua.sp.gov.br/acesso-informacao/e-sic/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;900;900;2.5
1;88;2.5;31/03/2015;23/04/2015;rr;roraima;boa vista;1400100;314900;www.boavista.rr.gov.br;Não Localizado;sim;100;sim;150;decreto;204;22/11/2013;sim;200;sim;150;sim;100;sim;200;900;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;900;2.5
1;88;2.5;14/01/2015;16/03/2015;rn;rio grande do norte;passagem;2409209;3057;http://www.passagem.rn.gov.br/;http://www.passagem.rn.gov.br/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;900;900;2.5
1;88;2.5;12/01/2015;18/03/2015;rs;rio grande do sul;taquari;4321303;27084;http://www.taquari-rs.com.br;Não Localizado;sim;100;sim;150;lei;3757;09/04/2014;sim;200;sim;150;sim;100;sim;200;900;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;900;2.5
1;88;2.5;20/02/2015;18/03/2015;sp;são paulo;piquete;3538501;14199;www.piquete.sp.gov.br;http://www.transparencia.piquete.sp.gov.br/Portal/FaleConosco.aspx;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;900;900;2.5
1;88;2.5;19/01/2015;06/03/2015;ms;mato grosso do sul;inocência;5004403;7687;www.inocencia.ms.gov.br;http://www.inocencia.ms.gov.br/e-sic/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;900;900;2.5
1;88;2.5;21/01/2015;17/03/2015;pe;pernambuco;passira;2610509;29031;www.passira.pe.gov.br;www.passira.pe.gov.br/serviçoinformacaocidadao/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;sim;100;não;0;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;900;900;2.5
1;88;2.5;29/01/2015;16/03/2015;es;espírito santo;boa esperança;3201001;15244;WWW.BOAESPERANCA.ES.GOV.BR;Não Localizado;sim;100;sim;150;lei;1511;10/11/2013;sim;200;sim;150;sim;100;sim;200;900;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;900;2.5
1;96;2.22;26/01/2015;18/03/2015;ba;bahia;buritirama;2904753;21418;http://pmburitirama.ba.ipmbrasil.org.br/;Não Localizado;sim;100;sim;150;lei;103;05/03/2013;sim;200;sim;150;não;0;sim;200;800;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;800;2.22
1;96;2.22;01/04/2015;24/04/2015;pr;paraná;morretes;4116208;16381;http://www.morretes.pr.gov.br/;http://www.morretes.pr.gov.br/index.php/faleconosco;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;sim;200;não;0;sim;100;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;800;800;2.22
1;96;2.22;13/01/2015;16/03/2015;mg;minas gerais;pedralva;3149101;11652;http://www.pedralva.mg.gov.br/;Não Localizado;sim;100;sim;150;lei;1582;26/11/2012;sim;200;sim;150;não;0;sim;200;800;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;800;2.22
1;96;2.22;03/02/2015;12/03/2015;sc;santa catarina;botuverá;4202701;4864;http://www.botuvera.sc.gov.br/;http://www.botuvera.sc.gov.br/acesso-a-informacao/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;800;800;2.22
1;96;2.22;28/01/2015;17/03/2015;rs;rio grande do sul;montauri;4312351;1562;www.pmmontauri.com.br;http://177.137.11.253:8080/sic/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;sim;100;sim;100;sim;100;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;800;800;2.22
1;101;2.08;14/01/2015;18/03/2015;rs;rio grande do sul;união da serra;4322350;1434;http://www.uniaodaserra.rs.gov.br/;Não Localizado;sim;100;sim;150;lei;961;24/05/2012;sim;200;não;0;sim;100;sim;200;750;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;750;2.08
1;101;2.08;20/01/2015;16/03/2015;pb;paraíba;barra de santana;2501575;8300;http://www.barradesantana.pb.gov.br/;http://www.barradesantana.pb.gov.br/?pag=acessoainformacao;sim;100;sim;150;lei;292;22/12/2014;não;0;não;0;não;0;não;0;250;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;não;0;não;não;não;não;0;não;não;não;não;0;500;750;2.08
1;101;2.08;15/01/2015;17/03/2015;mt;mato grosso;são josé do povo;5107297;3782;WWW.SAOJOSEDOPOVO.MT.GOV.BR;Não Localizado;sim;100;sim;150;lei;550;06/12/2013;sim;200;não;0;sim;100;sim;200;750;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;750;2.08
1;101;2.08;31/03/2015;23/04/2015;pa;pará;belém;1501402;1432844;www.belem.pa.gov.br;Site fora do ar;sim;100;sim;150;lei;8912;04/11/2012;não;0;não;0;não;0;sim;200;450;não;0;sim;100;sim;100;sim;100;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;300;750;2.08
1;105;1.94;15/01/2015;17/03/2015;mt;mato grosso;são josé do rio claro;5107305;18701;HTTP://WWW.SAOJOSEDORIOCLARO.MT.GOV.BR/;http://179.125.44.242:8182/Cidadao/FaleConosco.aspx;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;700;700;1.94
1;105;1.94;20/01/2015;05/03/2015;mt;mato grosso;nova olímpia;5106232;18704;www.novaolimpia.mt.gov.br;http://www.novaolimpia.mt.gov.br/Ouvidoria/;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;700;700;1.94
1;105;1.94;20/01/2015;16/03/2015;pb;paraíba;camalaú;2503902;5945;http://www.camalau.pb.gov.br/;Não Localizado;não;0;sim;150;decreto;028 - a;06/03/2014;sim;200;sim;150;não;0;sim;200;700;não;0;não;0;não;0;não;0;não localizado, não funciona, fora do ar ou em manutenção;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;sem e-sic;sem e-sic;sem e-sic;sem e-sic;0;0;700;1.94
1;105;1.94;22/01/2015;17/03/2015;pb;paraíba;soledade;2516102;14569;www.soledade.pb.gov.br;http://www.soledade.pb.gov.br/?pag=acessoainformacao;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;700;700;1.94
1;105;1.94;26/01/2015;17/03/2015;mg;minas gerais;novo oriente de minas;3145356;10773;www.novoorientedeminas.mg.gov.br;http://www.3gnet.com.br/3gsic/index.php?a=add&catid=34;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;700;700;1.94
1;105;1.94;15/01/2015;17/03/2015;mg;minas gerais;são gonçalo do rio abaixo;3161908;10488;http://www.saogoncalo.mg.gov.br/;http://portaltransparencia.saogoncalo.mg.gov.br/int_cad.aspx?redir=sic_cad.aspx;não;0;não;0;não localizado;não localizado;não localizado;não localizado;0;não localizado;0;não localizado;0;não localizado;0;0;não;0;não;0;não;0;não;0;sim;200;não;não;não;não;não;300;sim;200;não;não;não;não;0;não;não;não;não;0;700;700;1.94
